reviewId,userName,userImage,reviews,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
77fb66c8-88d5-4723-b3f4-ca5cb97f7aa0,Emmanuel Alura Yakubu,https://play-lh.googleusercontent.com/a/AGNmyxYSnDCTY55VIDClEhllWNWW_ASRh6162xPW380f=mo,Great app with detailed user interface. Can easily be navigated by non regular users of tech products.,4,0,,2023-03-12 01:20:11,With every new app version we are introducing new features and improving existing ones. We are sure that your feedback will only help us improve further.,2023-03-13 15:00:35
2f327574-2772-483e-8bb0-b9b668105087,Oluwakemi Amodu,https://play-lh.googleusercontent.com/a/AGNmyxZIbhpTtaxBmQDEziAxdTNeIxfB6IoPE7_8sH2o=mo,"Excellent app service, and extremely inexpensive rates. I’ve been experiencing issues setting up my account, I was asked to input the last 5 digits of my mobile number which I did. But it keeps telling me the digits I entered do not match what is registered on my BVN. This is not correct! Please, I need assistance. Excellent work nonetheless.",4,2,14.3,2023-03-11 23:26:15,"Hi, please email us a screenshot of the error you are facing along with your mobile number at support@irorun.com so we can look into this for you. We apologise for any inconvenience.",2023-03-13 15:01:59
dfe40b16-1ad4-4d9e-9e2f-98576ee4d07c,Victoria Aigbo,https://play-lh.googleusercontent.com/a-/ACB-R5QpFHqJ2Fd24JXM1CfWa5lvruAZcCcTHqeJAPRaLg,"I don't understand how long it will take for registration to be completed, however they asked for my bank transaction pin,which I dropped....but I have successfully changed my bank account transaction pin for my security purpose....thank you for wasting my data and time",1,0,,2023-03-11 20:20:18,We regret to note this. Please contact us at support@irorun.com with your contact details so that we can address your concern.,2023-03-13 15:01:40
ecd813d2-ffcf-4a04-a81f-29387075592f,cletus williams,https://play-lh.googleusercontent.com/a-/ACB-R5Qqw3xMwXtO_Xx6MX1xyyTCtB-Q6cK6-rgBV4lH,Unable to open after the registration.. Seems like a fake page...,1,0,14.3,2023-03-11 19:47:10,"Hi,
We are sorry for the inconvenience caused. Kindly share your concern along with the error screenshot at support@irorun.com for further assistance.",2023-03-13 15:01:20
6edd1990-1181-4d06-90f6-f99a38e4d9a2,Decent sankeke music record label AKANDE,https://play-lh.googleusercontent.com/a/AGNmyxZOgZ9Au-ZnD8qzQgay4XhO-POYktUzLhbdP0oL=mo,Very good application,5,0,14.3,2023-03-11 03:07:57,"Hi, thank you very much for your feedback.",2023-03-13 15:01:08
dbedd596-86aa-406a-ad27-3646c0a9f759,Ifeoluwa Oduwaiye,https://play-lh.googleusercontent.com/a-/ACB-R5TllfYsQacVvKdAY1GdXueGWy_DqFFe9GMXzqaf4Q,Irorun is a very convenient money lending app. It requires no collateral and is very easy to set-up. I would recommend this app to anyone who wants to skip the hassles of borrowing money from banks and other financial organizations.,5,1,14.3,2023-03-10 19:46:58,"Hi, thank you very much for your feedback.",2023-03-13 15:00:55
65d2b3d9-b666-43a4-bb20-cf196102819a,Busayo Imoleayo,https://play-lh.googleusercontent.com/a/AGNmyxYweUBZZF27sKnMCQJHpDGg0XzAiwxSGincQMk=mo,I can't remember the date of birth I use in my bvn What can I do again have try many times but still not connecting Pls help out,1,0,14.3,2023-03-10 19:23:54,"Hello Busayo, if you are not able to remember your date of birth, this may be a bigger issue for you to resolve with your bank. We may not be able sign you up if your KYC is not correct.",2023-03-10 19:26:40
ec989937-4411-4d7d-8403-969f55c85b7a,Oluwatobi Asogba,https://play-lh.googleusercontent.com/a-/ACB-R5S8EnFO2b4qru8NJNbexGzxMWUK2uAcDHCGHJWLEw,"Nice app, easy UI and quick loan approval. However flat rate of 1000 per loan seems illogical for small loans, great service anyway",4,0,14.3,2023-03-10 10:19:24,"Hi,
Thanks for your feedback. We are continuously working on adding more features to our app to make your experience better.",2023-03-10 15:38:15
4eaea753-72e7-424d-bf57-1cfaf7a6be39,KURO.P PROSPER,https://play-lh.googleusercontent.com/a/AGNmyxbKaMEPd_cCF04J4RHYgtIaa3HcYQc8_VR-zpSF=mo,Incredibly reliable ??,5,0,,2023-03-09 15:53:10,"Hi, thank you very much for your feedback.",2023-03-10 15:38:24
a0fcbc70-48b3-480f-8a13-f19f13798480,Adejumobi Joshua,https://play-lh.googleusercontent.com/a-/ACB-R5RL9LKetxrEKe70HMTOizjnrcViFroNZeYK4ibjvA,The Irorun loan app is a great app that stands out as a customer-centric platform with a chatbot that promptly addresses customer complaints and proactively seeks to identify and resolve any issues related to obtaining loans.,5,0,14.3,2023-03-09 00:57:49,"Hi, thank you very much for your feedback.",2023-03-10 15:38:36
0e7c86c3-3a72-4bb9-837b-67ac1b6d3fb2,Emmanuel Omotola,https://play-lh.googleusercontent.com/a/AGNmyxa6irvTy8zflEJgSIQGsAM2y6wYm8n6rrYYuesK=mo,Simple and clean UI. It's intuitive and easy to navigate.,4,0,14.3,2023-03-08 22:03:33,"Thank you for your review! If you have any suggestions on how we could improve and enhance your user experience, please don't hesitate to share them with us.",2023-03-09 00:13:35
4d185f10-e218-4f5d-b770-74ff2b083a7d,markson oduson,https://play-lh.googleusercontent.com/a/AGNmyxatR27kildH4UF6RxO43Cf0gaOGJQKdGJ-5ti4k=mo,The registration went all well but suddenly the app refuse to open again for over 1hr now why please help urgently,1,0,14.3,2023-03-08 21:00:26,"Hi, please email us a screenshot of the error you are facing along with your mobile number at support@irorun.com so we can look into this for you. We apologise for any inconvenience.",2023-03-09 00:13:46
6a8d5836-c00f-4c45-b91f-f823eaa045af,Zoowa Omede,https://play-lh.googleusercontent.com/a/AGNmyxZK-mv-1SlFXTkaOAye4hR5WPPWAPUrPT7bH5Ub=mo,"Really cool UI, although i'm a bit skeptical about borrowing. The 1000 naira per principal amount seem too good to be true. Is it sustainable? Are you guys gonna go kuda on us eventually?",3,1,14.3,2023-03-08 18:42:45,We are working towards making this better. We would appreciate it if you could send us the details at support@irorun.com.,2023-03-09 00:14:28
fa6c7d4e-e013-4589-addc-4a90720f0cd8,Christal Stroud,https://play-lh.googleusercontent.com/a/AGNmyxbPGyyk7PWvq_HzvvFIdJbf77cQKyazS6-BF7hk=mo,Scammer and stupid people I hate them fools hungry dog people,1,0,14.3,2023-03-07 22:55:58,"Hi, can you please provide details so that we know the reason for the low rating. This will help our team to improve our app and serve you better. Looking forward for your response. You can also reach out to support@irorun.com.",2023-03-08 00:02:57
9e12d4c0-3e1b-4721-bf84-0fb4df40ae62,olawumi odurinde,https://play-lh.googleusercontent.com/a-/ACB-R5TH6h-wHJwJYx1KlKuTzNJhHDXDCvAZIoHoL1oUAg,Unable to get past the login state. The home page remains on the spot forever without launching to other features. Pls work on it,2,0,14.3,2023-03-07 21:26:49,"Hi, can you please send us your account details along with the screenshot of the problem to support@irorun.com so that we can help you. Thank you for using our app.",2023-03-08 00:05:34
d24a1443-8aac-46e6-b02b-f182d0369a89,Bethel Sylvia,https://play-lh.googleusercontent.com/a-/ACB-R5Sl-J4AEjcQpHpKl4q3ytdE7Ka3jE2nSrlRuF09fQ,"I can't register in your app telling to put my bvn, of which I did still telling me invalid bvn. If you know you don't want to give loan delete ur app in the playstore instead of waisting someone's time, am disappointed in this app",1,0,14.3,2023-03-07 17:10:49,"Hi, please email us a screenshot of the error you are facing along with your mobile number at support@irorun.com so we can look into this for you. We apologise for any inconvenience.",2023-03-08 00:03:11
619231f3-cbe9-4126-8093-25e1fa3b9198,Ebiyours Ayigo,https://play-lh.googleusercontent.com/a/AGNmyxYWlvPoKqKZXZJM-4dZdqEUQbc9k0sUfDaVNjPF=mo,Very easy to use and safe,5,0,14.3,2023-03-07 16:42:37,"Hi, thank you very much for your feedback.",2023-03-08 00:03:30
60e6f0ab-90f9-4182-8927-9de7e3605849,Adegbite Mojirayo,https://play-lh.googleusercontent.com/a/AGNmyxa72r2oXy3V_wiYMQbVXj2ScsuWt6ynvwV6tA3y=mo,I am not able to log into the app please help me check what the problem is,1,0,14.3,2023-03-07 02:01:21,"Hi,
We are sorry for the inconvenience caused. Kindly share your concern along with the error screenshot at support@irorun.com for further assistance.",2023-03-08 00:03:45
bbaff7d9-0138-4407-94ee-4573cadd4f4b,David Given,https://play-lh.googleusercontent.com/a-/ACB-R5QKfO3YTQdHIHyjo3f5f_xzJpHwMv6EJuS0XKbflg,A great app I recommend ??,5,0,11.7,2023-03-06 23:14:44,"Hi, thank you very much for your feedback.",2023-03-08 00:03:54
8dfb1d3a-328e-484e-a03b-64fae8d5f942,Nelson samuel Chukwu,https://play-lh.googleusercontent.com/a/AGNmyxZRbL0mZ6Ips7SkvHve_NSu3Ri3EKH46P5h2FSt=mo,The app is a bloody scam I can't even access my money and they keep removing money from my account,1,0,14.3,2023-03-06 18:47:27,"Hi,
Please contact us at support@irorun.com to have your issue resolved.",2023-03-08 00:04:51
3f990ea8-fa5e-4607-94e0-4a278d36429b,Kelvin Rich,https://play-lh.googleusercontent.com/a/AGNmyxbQ1uNOYPa2XBUduLFpATQ0EqFMGdv4S8v4f6wV=mo,Very poor app logged me out and only shows logo,1,0,14.3,2023-03-06 18:34:30,"Hi,
Sorry about the inconvenience. Try clearing the cache or reinstalling the app. In case the issue still persists, kindly send the error screenshot to support@irorun.com along with the contact details so that we check this.",2023-03-08 00:04:10
b7f0ab9b-20ec-4cf7-89d0-dfd8438a8e78,Ogunrinde Ayodeji,https://play-lh.googleusercontent.com/a/AGNmyxaW1X7jZ6GAX5bnjIWbzi4_Zthth1ZPn6QA4_i-=mo,"The loan app has a lovely interface. Is easy to use and pretty clear on it's requirements in order to get a loan. Thats why the name is ""Irorun"", meaning EASE in English.",5,0,,2023-03-06 17:43:33,"Hi, thank you very much for your feedback.",2023-03-08 00:04:27
bc96153b-6ad6-4a9c-8f0e-b11bf853ef1a,oluwaseun ThankGod,https://play-lh.googleusercontent.com/a/AGNmyxaTf2v70BwuBCNItvtYoNOaxIdX_95ck8-wutAd=mo,Is like u this app dey crazy abi u debit from my account and u dont borrow me and u are telling i should pay u back,1,0,,2023-03-06 08:22:18,"Hi,
Please contact us at support@irorun.com to have your issue resolved.",2023-03-06 14:57:14
d57761bc-2661-4af8-a16b-be36b64b390a,Yusuf Abdulhamid,https://play-lh.googleusercontent.com/a/AGNmyxaBhMrwSRPQNYBIdFxnK1HGqIdFNzXU9wuUVE15=mo,For now i will give 4 start until my loan have been distributed i will come back and complete 5 start grant app,4,0,14.3,2023-03-06 00:14:14,Could you please uninstall the app and try again. Please reach out to us support@irorun.com if the issue persists.,2022-12-20 18:25:13
ef2153d9-2198-42a6-8a91-ad5398da32b9,Elebe Bridget,https://play-lh.googleusercontent.com/a-/ACB-R5SAKbbBAi8n5_GVF9ELAgiax8DO89I645mkGX4oCA,How can I apply for a loan from you when I can't access your dashboard?,1,1,14.3,2023-03-05 18:18:05,"Hi, please email us a screenshot of the error you are facing along with your mobile number at support@irorun.com so we can look into this for you. We apologise for any inconvenience.",2023-03-02 09:33:26
2c4d1751-bd19-447c-b1ba-c636bcc2f731,Gladens Popoola,https://play-lh.googleusercontent.com/a-/ACB-R5T5lrXftvVBWwfiJvFrcDdo0GmKVqn4LBNgWt5hvA,"The app is easy to use and navigate. Also, the airtime and bill payment services is a good feature. But the processing fee of #400 may be considered high for borrowers applying for small loans.",5,1,14.3,2023-03-05 16:56:04,"Hi, thank you very much for your feedback.",2023-03-06 03:20:54
3f9c166c-95e2-4336-874c-a07760cd1172,prince Isioye,https://play-lh.googleusercontent.com/a-/ACB-R5S3b0BAVSC206S5EDVb7Dpqh6JlUDIczkYUGxC9cQ,"This service is never reliable like many, I have tried it several times. I don't know why people kept posting positive comments. I have tried to be conciveced, but not real deal. It only appears real in package",2,0,14.3,2023-03-05 03:49:05,"Hi, we're sorry to hear that and we would love to take a look at the issue. Please reach out to our customer support team at support@irorun.com.",2023-03-06 03:21:12
22c2e6cb-9b9c-490f-ae57-113a09ad5741,Salami Saheed,https://play-lh.googleusercontent.com/a/AGNmyxaIwxWrdRs3OHgMjELwggZjacAS5vo3KtsKCqFu=mo,It's a scam app,1,0,14.3,2023-03-05 00:23:18,"Hi, we'd be happy to see what happened with your account. Please contact us at support@irorun.com.",2023-03-06 03:21:23
aadc97b2-0c7c-4555-a829-19a7e0052a9d,glory udoh,https://play-lh.googleusercontent.com/a-/ACB-R5THW3SV6DeysNaPlRrmI-ebUHudAcMzhi78fFcoXg,"A very nice experience with this app but I have been finding it difficult to repay back for over 4 days, I have sent messages, no reply. pls the account details is not showing on the app and I have issues with my ATM I need help with the account details thanks",5,1,14.3,2023-03-05 00:01:26,"Hi, we'd love to help you. Please write to support@irorun.com and our team will help resolve your issue quickly.",2023-03-06 03:23:36
d3523ea0-ae2d-4697-86b9-3216573e812b,Ebinabo Eriakuma,https://play-lh.googleusercontent.com/a/AGNmyxbAsBTCNzhGeFMJI1-5GR90wzyWXTOG43VKL3fR=mo,The app isn't working on my phone I downloaded it but it keeps saying no internet connection,1,0,,2023-03-03 23:32:11,"Hi, can you please send us your account details along with the screenshot of the problem to support@irorun.com so that we can help you. Thank you for using our app.",2023-03-06 03:23:54
5d6e39a6-c2a5-430c-8957-90dee492549a,Starblin Starblin,https://play-lh.googleusercontent.com/a-/ACB-R5S4vpgBb2rhgvlSMf-pbrv6ApVukmzpU14xIP8,#best among the rest,5,0,,2023-03-03 16:38:03,Thanks for taking out time to rate us. It really helps us to keep going and delivering the best :),2023-03-06 03:24:07
820b56ae-013c-427a-9265-6b4093d93cb7,Adeoye Marvellous,https://play-lh.googleusercontent.com/a-/ACB-R5QHLiXxdZW7ffRQw_3VzLujAbiNz_II8i-hc3GtPg,??????,4,0,14.3,2023-03-03 12:11:52,Hi! We are glad that you like our app. We'd very much appreciate if you have any recommendations/suggestions for us to get 5-star rating. Thank you very much.,2023-03-06 03:24:28
706f813e-1585-409b-912b-d77a6f55b230,Ufuoma Sikprako,https://play-lh.googleusercontent.com/a/AGNmyxZP8EjJVSr6hOqwwR0blc6hQEE2Y7PbEj374rhe=mo,Terrible app waste of data,1,0,14.3,2023-03-03 10:28:46,Sorry to hear that! Could you write to us at support@irorun.com with more details of your issue? We'd love to help you troubleshoot.,2023-03-06 03:24:37
3ecb96b5-653b-4163-810c-6a33b0f325d7,Matthias Ikehi,https://play-lh.googleusercontent.com/a-/ACB-R5QTVtZtdT-o2LyYuyYOIqI73ENvQ289rRsvA05y4A,The user interface is nice to use and navigate around. Each section is well detailed,4,1,14.3,2023-03-03 08:01:49,"Hi,
Thank you for your comment. Is there something else that we could do to deserve a better rating from you? Let us know at support@irorun.com.",2023-03-06 03:26:33
77d0831a-b1e7-4dc6-8390-cddcb0d9205f,Odunayo Balogun,https://play-lh.googleusercontent.com/a-/ACB-R5ThPsN_IHcapGxVp_cJ-8nAcwqBNmGb8Q4rxYHa,"As the name of the app says (peace of mind), the app has no issues as payment were verified easily without any errors and payment was made easily. I would surely recommend to a friend. But would love if the interest rate can be reduced.",4,4,14.3,2023-03-02 20:55:16,"Thank you for providing your valuable feedback. Please reach out to us at support@irorun.com, if you have other suggestions.",2023-03-06 03:26:16
