reviewId,userName,userImage,reviews,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
1def5616-ee61-4eab-8166-e1377701c460,Nike oye,https://play-lh.googleusercontent.com/a-/ACB-R5RoBdB7-PTLjhCMIMN3umvl4FZkuD2ZoJSNy9QjaQ,Fast but still waiting for approval,3,0,1.6,2022-09-14 22:02:33,Hi! We are glad that you like our app. We'd very much appreciate if you have any recommendations/suggestions for us to get 5-star rating. Thank you very much.,2022-09-15 16:36:53
8312ab90-a7b0-469f-8a45-0e5d6b83042d,Victoria Abesin,https://play-lh.googleusercontent.com/a/AGNmyxbcM3soCwx0ii1c39iChXarM0obeUf4KEOgW9Hw=mo,I'll give 5 star when my loan is approved It's easy to access,4,0,1.6,2022-09-14 18:12:45,Hi! We are glad that you like our app. We'd very much appreciate if you have any recommendations/suggestions for us to get 5-star rating. Thank you very much.,2022-09-15 16:49:28
564c9174-9c5c-4c4d-a625-4c8f3f5047ce,Francis Emodi,https://play-lh.googleusercontent.com/a/AGNmyxam_zHQhm1JQsmyLQbFdY8Cu_07I0B4gC3r18nA=mo,Good,5,0,,2022-09-14 02:21:20,Thank you for your trust in our service.,2022-09-15 16:38:17
950d55f2-acde-486b-ab8e-31cadf0ea8fb,Kingsley Kingstone,https://play-lh.googleusercontent.com/a-/ACB-R5S-Of2XXSSmsWehYD_6rOhMCUp7IjqQCyL01g3d,This is a wonderful app. I recommend it to everyone ?,5,0,1.6,2022-09-13 19:21:17,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at +2349137110506 !(Whattsapp)
Have a wonderful day!",2022-09-15 16:42:15
66a6d83e-0ac6-4bc7-a9f2-ccda86fd8334,Chukwuemeka Igbuku,https://play-lh.googleusercontent.com/a/AGNmyxaDFQWyHIJAxvCCHtiE5qaPrAg8WSm1IAS7vEmC=mo,Great app,4,0,1.6,2022-09-12 22:57:16,"Thank you! If you enjoy using the app, please rate us 5 stars. It would encourage us to continue improving the product!",2022-09-15 16:42:21
0ca31c96-4f6e-48a0-a7fc-98775b347ee9,Katherine Adele,https://play-lh.googleusercontent.com/a-/ACB-R5TDtG9hlynlsfgQ7ia8kNM-LThcogjUdU6EDPDu,Haven't received a loan from you. And you are telling me my loan now is duew.when u did not approve my loan,2,0,1.6,2022-09-11 23:43:01,Hi! We are glad that you like our app. We'd very much appreciate if you have any recommendations/suggestions for us to get 5-star rating. Thank you very much.,2022-09-10 16:15:26
8c93678c-2bef-47d5-828d-0f880b3abe32,Mido Sesay,https://play-lh.googleusercontent.com/a-/ACB-R5TtyehCHVQmqSI4lmwKRVCRGANOc0x9CZ5gvx-K,Great app but no loan yet,4,0,1.5,2022-09-11 21:39:22,,
223eea2e-9d9c-4d12-b599-d94a681ca6d4,Matthew vincent Ojiemekele,https://play-lh.googleusercontent.com/a-/ACB-R5T0OnuW83F6yyG39K3AhJ7wPOjEFh9gEsrtyJQ_,Nice and very easy to collect money and with a low interest rate...,5,2,1.6,2022-09-11 16:30:43,,
36a8169f-5f1d-4753-9277-3804b6097536,Bose Akadri,https://play-lh.googleusercontent.com/a/AGNmyxYwY_L231cyKdpLE1HLoUAemGnkzPd7ihf2Y3aH=mo,Best and fantastic apps Very fast to access I love it,5,1,1.6,2022-09-10 16:50:48,,
0702c075-fcae-4ac3-94b3-8e5bc9b2a4ff,adegun kemi,https://play-lh.googleusercontent.com/a-/ACB-R5SbxXD31dFHGwF-4LeeM294d0VNzjhhXY_SaxfNrg,This app is a scam. This app asked me to link my debit card and authorised it and the app deducted #50 and still telling me that I should use another card and they have been deducting #50 for more than 7 times now and still telling me the same thing SCAMMMMMMM,1,2,1.5,2022-09-10 15:58:55,"We apologise for the difficulties you experienced while registering with us. If you would like some assistance or additional information, please contact us via +2349137110506 and we will be happy to help you further.",2022-09-10 16:15:11
673849d8-0321-42c4-909f-a0bd476d7e60,Chima Chibuike,https://play-lh.googleusercontent.com/a-/ACB-R5TXz2H0RgX4EUD32R4qCKhQ3xBtcAP_SpZWrk5Z,Great app and super,5,0,1.6,2022-09-10 04:58:47,It is delightful to hear such positive words and it’s always a pleasure to serve our users.,2022-09-10 16:12:59
87f51e20-e12a-4eb8-905f-ead52bf09776,Olisa Joseph Ochia,https://play-lh.googleusercontent.com/a/AGNmyxZqQlQ35g-33hr-XJgxm3n7q0eQBeDBloPEbrII=mo,Smooth,4,0,1.6,2022-09-09 17:38:38,"Thank you! If you enjoy using the app, please rate us 5 stars. It would encourage us to continue improving the product!",2022-09-10 16:17:09
a7755eed-765a-4c39-b621-b8112b1074b5,Alice Lekret,https://play-lh.googleusercontent.com/a/AGNmyxa58p882kZ_RzOTF0s0cG8036pRFDT4kE3CB9uA=mo,Is fast and good but have not yet received the loan,3,0,1.6,2022-09-09 13:55:03,"Hi,
Please contact us at +2349137110506 to have your issue resolved.",2022-09-10 16:15:42
dec5ae06-9471-4f32-9cce-6345b216c5c9,sunday alashau,https://play-lh.googleusercontent.com/a-/ACB-R5SdahXx-cf5itUDv0VTHNF6Xax8mN1eJH1JMZATGg,Was awesome,2,0,1.6,2022-09-08 06:24:09,"Hi, if you like the app, could you please give us more stars?",2022-09-10 16:15:53
8eea9d0a-9cb2-40ef-9fad-825e1c44ec63,Genevieve Amadi,https://play-lh.googleusercontent.com/a/AGNmyxYS1zT4jw_aqWor5ptNpHhQn0YSsJCfqT7uSGrP=mo,Well. Good so far but awaiting the funds. Thank you,5,0,1.6,2022-09-07 02:20:33,"Hi,
Thanks for your feedback. We are continuously working on adding more features to our app to make your experience better.",2022-09-10 16:16:04
220541e1-367d-4af5-a670-312153afbf65,Rasaq Maryam Olamide,https://play-lh.googleusercontent.com/a/AGNmyxZ9vLhDfq8dmNWO_6ge78ELESwUN8rNI_sKA-U=mo,You don't give out loan you just waste someone data and time useless app,1,0,,2022-09-06 02:47:14,"We apologise for the difficulties you experienced while registering with us. If you would like some assistance or additional information, please contact us via +2349137110506 and we will be happy to help you further.",2022-09-10 16:16:15
03471606-c020-4aa9-a4fa-88418adcfed3,wumight martins,https://play-lh.googleusercontent.com/a/AGNmyxbaNUbHXCtHmts05TekE-BPQGI8LwYNvGqFIIC1=mo,Easy good and reliable in time of need.,5,0,1.5,2022-09-05 21:21:00,It is delightful to hear such positive words and it’s always a pleasure to serve our users.,2022-09-10 16:16:30
42f68c4b-0dc3-4ceb-a2a7-7812355ab042,Samuel Jegede,https://play-lh.googleusercontent.com/a/AGNmyxbuOO59Uu5Y6uFUeolUJhxiHwMb-QNBIfI2Hp15=mo,Good,3,0,1.6,2022-09-04 20:50:07,We appreciate the feedback! Please let us know how we can earn your 5 star rating!,2022-09-10 16:16:47
c84dc219-84a2-42c7-b162-042c9b17c188,Obiebi Isaac,https://play-lh.googleusercontent.com/a/AGNmyxaMsRONk3fJdv59Ce-NfA2ROUiFuHNxugbpnqv7=mo,Excellent! Very fast in its application,5,2,1.6,2022-09-04 19:18:13,,
99e33c66-8993-41c4-a166-705e0e0412d3,QueenRukevwe Ruth,https://play-lh.googleusercontent.com/a/AGNmyxZj4meGidK2VpiPej9RhGDW91B2KvSN4w6zCwNzPeU=mo,Noce,5,0,,2022-09-04 16:51:48,,
02d97a41-abf0-4701-a1ad-ec8110f5124c,Adefisoye Blessing Bosede,https://play-lh.googleusercontent.com/a/AGNmyxYl3uca6XjVDGmAKLR9J1LZTSSbQ2INWmXWVcRM=mo,This app Is a good App but after repayment the network is to bad to process another loan,5,0,1.5,2022-09-04 16:47:48,,
3f33b0be-4bcb-433d-bfc7-2a556f1c8ef1,Nike Bello,https://play-lh.googleusercontent.com/a/AGNmyxYnOtisRdSsVCfIT0SEc2zGCjEnXI3dweisaTgy=mo,Wen I received my laon I we give u 5star,1,0,1.6,2022-09-02 03:19:19,,
57bca316-8c2e-4bde-9484-64cf069da0df,Oyindamola Feyishola,https://play-lh.googleusercontent.com/a/AGNmyxaDjIW3C2IWTUT1XLIYa5enmB6qBTK31HlgbU9a=mo,It's a good app but my loan is still pending,3,0,1.6,2022-08-30 15:17:37,,
0e71cb26-7272-47a6-b132-669188d7a1c0,peaceman oike,https://play-lh.googleusercontent.com/a-/ACB-R5To9KtsMzkjpp3YTzuboxBDiPJdkf1ccOvmV3cY8g,Procedures are much but nice concept,5,1,1.6,2022-08-27 03:28:24,,
1c07e273-d26d-4457-ae57-bab250342511,sam akam,https://play-lh.googleusercontent.com/a/AGNmyxaThrLaUXUlX98CcfgT0d8xI7rotMtXu4XuCT9B=mo,Very poor,1,0,1.6,2022-08-25 16:39:55,,
1e9195f7-4ed3-4adc-a29d-19a880a5b840,elizabeth godson,https://play-lh.googleusercontent.com/a-/ACB-R5QaHOe3Kk6N5p-3pfX5e0tlclJQPmof20LIeyET,Waiting for my loan to be approved then l comment,5,0,1.5,2022-08-24 23:08:30,,
830ea006-5435-4565-a2eb-b837277d2bba,fadipe oladipo,https://play-lh.googleusercontent.com/a/AGNmyxa8CjLaunYlaAlvoVFzVSO-5LlAnBDf9xRW3VtK=mo,Ok,5,0,1.5,2022-08-24 20:45:30,"Hi,
Thanks for your feedback. We are continuously working on adding more features to our app to make your experience better.",2022-08-24 21:47:15
a041a26c-7b33-4f3e-80bc-f7739fba62ed,Monday Destiny,https://play-lh.googleusercontent.com/a/AGNmyxZnykUQwFeaKkP1H-wQhru6bb35hAa364liVijk=mo,Nice one,2,0,1.5,2022-08-24 15:07:41,,
93b54afc-566e-45d3-86d7-13380f539500,Motunrayo Asake,https://play-lh.googleusercontent.com/a/AGNmyxZQSzzOWSkMLupbnl1coAUcmqBeBw8l1eqmQ5us=mo,Good,5,0,1.6,2022-08-23 19:36:32,Thanks a lot for your rating and comment. We will keep working to provide a good user experience.,2022-08-23 20:32:14
afe3e97c-67bc-4d33-96c1-375c3e6e944a,Olawale Rukayat,https://play-lh.googleusercontent.com/a/AGNmyxY9ML1Vq_iNQYI7MCN5jIjDnbgzt6lZWonagKMk=mo,The process is very simple,2,7,1.6,2022-08-23 19:09:29,,
3bc2ceb7-7f90-461f-805a-a9b57a0c3ca1,Kayode Danielle,https://play-lh.googleusercontent.com/a/AGNmyxZ0-SjUvrOvVPaSPuqt8AELUzXfy3qDMCNAO7kt=mo,Incredible app no stress I will recommend it to my friends.,5,0,,2022-08-22 21:20:03,,
f1ebada4-1323-4262-b132-4100157b9120,Joseph Ibidun,https://play-lh.googleusercontent.com/a/AGNmyxZpSu0t5UJRqPYGbdl4Ozl6EEtLs2mkTrab-ue9=mo,"Nice and easy,also fast though my loan haven't been granted but I hope it's granted,I really need it",1,0,,2022-08-22 16:24:36,"Hi, thanks for using the app. We'd really appreciate if you could rate us 5 stars here on Google Play. Rating is very important to us in establishing trust with our user base. If you have any concerns or suggestions, please do not hesitate to contact us at +2349137110506.",2022-08-22 18:06:49
83ee421f-ffd7-4cc5-a896-c97f0f2fbece,Ayi Emmanuel,https://play-lh.googleusercontent.com/a-/ACB-R5Su4UBK3uzRb0YMNwTwmth2q8uiN7DBZed1KgIJyA,Quick registration and easy access to loan,3,0,1.5,2022-08-19 22:48:52,,
c373b3a3-a015-468c-8a30-9ce8ccc3ff86,Ibitomi Folashade,https://play-lh.googleusercontent.com/a/AGNmyxZlBblPSS5kYIlZg6J5Sty2EKOaWc3U4FQyAO3q=mo,Kudos,4,0,1.5,2022-08-19 21:54:37,,
d9d904b2-6d4c-4404-b217-71532630e5ad,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Easy and reliable app i really love this app i think it good though still for disbursement,5,0,1.5,2022-08-19 20:12:20,"Hi Ebio,
Thanks for your feedback. We are continuously working on adding more features to our app to make your experience better.",2022-08-19 20:44:35
a68447cf-5d51-41ee-95bf-32316da6b09d,FELIX BALOGUN,https://play-lh.googleusercontent.com/a-/ACB-R5RPODd47yJajIEQpvzkZDopIqEJ4CZiK_QoXrYr,I can't comment as regard of this app untill my loan is disbursed,5,0,1.5,2022-08-19 15:34:39,,
12c92c82-18f3-4ba0-b1db-f9c0a260f9c8,Favor Asher,https://play-lh.googleusercontent.com/a-/ACB-R5RjgvgG2C7Minuz5bi-vV66eI_vzPiBZa2bigoY,Great app still waiting for approval though,4,0,1.5,2022-08-18 21:53:45,,
483b5a61-538e-44c0-b86b-f08baebe203e,TONY MARK,https://play-lh.googleusercontent.com/a/AGNmyxb9brE2PNSmNXf45z7UPZ_LZ7wO8pJentFCkhvv=mo,"This app I still don't understand it , it doesn't want to approve, for real ???",1,0,,2022-08-17 22:53:16,,
ec5d037f-9bfe-45b8-9b79-656f40605804,Lemboye Abiola,https://play-lh.googleusercontent.com/a-/ACB-R5Rzg5yGCnVXskFvZ2q7Sblux0TrTI1ZMTHANBhqaQ,Convenient to use,5,0,1.5,2022-08-17 17:57:39,,
613fd499-a75d-4e1b-92f0-c2cd6c970466,Enuamaka Ifeakachuku,https://play-lh.googleusercontent.com/a/AGNmyxbMiFQlal6EJq3hCeGFK7MmmDHB7oz-29sBE_am=mo,"I applied and they haven't approve me yet, I will rate 5 star when the loan get approved",2,0,1.5,2022-08-15 17:20:29,,
ed3baa26-2a12-4fab-b5fb-14a6ca61524b,Adesola Ajayi,https://play-lh.googleusercontent.com/a/AGNmyxZrPHTxfXVGEwMrRYZ9-TPzf_EBMARZayEWS1-EdC8=mo,Reliable and reasonable interest rate.,4,1,1.5,2022-08-09 19:31:52,"Hi Adesola, we are very much in operation.",2022-08-08 23:40:23
d291b962-3344-4dd1-9163-fbeada0c1643,issa kabir,https://play-lh.googleusercontent.com/a-/ACB-R5ScHqHGt9HqsV1HGt3XHG0cVmOme7eF0R32e1ilBw,Good app,4,0,,2022-08-08 20:48:34,"Dear User, we are glad you liked the app. We request you to give us a 5-star rating as it is the best encouragement for our team.",2022-08-08 23:29:53
01883412-c987-412a-b6b9-67d25311e429,tame Ishola,https://play-lh.googleusercontent.com/a-/ACB-R5T1RQTFCsRwIsiVN8nK_YGsTiMdU2BgswDROg0G,Quite fair,5,0,1.5,2022-08-08 19:51:29,"Hi,
Thanks for your feedback. We are continuously working on adding more features to our app to make your experience better.",2022-08-08 23:42:36
73d9272b-64b3-4b41-b540-4e9ee12e2bbe,Adeyemi Precious,https://play-lh.googleusercontent.com/a-/ACB-R5Qra2TlKdqVOgYYfjZSDM9xcUVVZO9iBc5w0WDP,You are not even legit You've been checking my eligibility without giving me feedback since day before yesterday You app is having issues Rectify it . If you are not ready to do so Then you don't have any reason to exist .,1,1,1.5,2022-08-02 14:39:57,"Hi, we're sorry to hear that and we would love to take a look at the issue. Please reach out to our customer support team at +2349137110506.",2022-08-08 23:39:31
ba2f79e3-3e59-4e39-bce8-80f333b1ba38,Louis Eze,https://play-lh.googleusercontent.com/a/AGNmyxZm2budLb-4f_mdz71Gk_zA0ECS3EvjhrceS-EZ=mo,Great app...they are here for your every need. I trust them,5,0,1.5,2022-07-31 20:46:31,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at +2349137110506!
Have a wonderful day!",2022-08-08 23:40:37
b291ae7a-7822-4103-a4bf-356979c97065,Mustapha Quadri,https://play-lh.googleusercontent.com/a/AGNmyxZZcc60T1NOQ5nyIOF_00ITQkoqkfAUmyIc94Uf=mo,"You don't give out loan, I've applied since yet it is showing pending and due date is set on the application already without receiving any money",1,16,1.5,2022-07-31 15:44:36,"Hi, we'd be happy to see what happened with your account. Please contact us at +2349137110506.",2022-08-08 23:40:56
309cf0ec-9056-4307-879f-f742bd6938fa,Eunice Ayeni,https://play-lh.googleusercontent.com/a/AGNmyxaXyE1bgfcfrvBVhgAgaFJepUDi2glNA9eOZZZ5=mo,Nice app very procedures,4,0,1.5,2022-07-31 14:04:01,Hi! We are glad that you like our app. We'd very much appreciate if you have any recommendations/suggestions for us to get 5-star rating. Thank you very much.,2022-08-08 23:41:14
23bd32dc-7f5b-41d4-8361-372943396108,Chuks Umeaku,https://play-lh.googleusercontent.com/a/AGNmyxYkULsugA_yw2G04LSxhTdf_Ybw_sdJmYLk7iB4=mo,Good app to behold,5,1,1.5,2022-07-29 20:23:59,Thank you very much. Keep using our app :),2022-08-08 23:41:34
c91f9356-4dac-4a68-a1dd-9709c8adf9d0,Onyiuke Chelsea,https://play-lh.googleusercontent.com/a/AGNmyxbK7mvR5X74PaoZsE164ZWs9IOAm85pOvVRlGhU=mo,Amazing app,4,0,1.5,2022-07-29 00:13:38,"Dear User, thanks for your support. If you like us, please encourage us with 5? : )
",2022-08-08 23:41:48
81fa8041-9cc8-41d9-b18b-c8fbc17c9f56,Collins Osifo,https://play-lh.googleusercontent.com/a-/ACB-R5SGUMorLsQwzDkGWSH5XtK1Vzo7fjnoyR-df_1T,"Seamless, no unnecessary stress as long as you provide the right information, though am yet to be granted the loan.",5,11,1.5,2022-07-27 18:53:37,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at +2349137110506!
Have a wonderful day!",2022-08-08 23:42:06
a70eca89-0aa6-413a-900b-e18454225240,Tunde Oshonowo,https://play-lh.googleusercontent.com/a/AGNmyxYg84qAAZmT4frt_Mzpp578m5_A7oJIQjshgMEH=mo,Good,5,0,1.5,2022-07-27 02:41:51,"Thanks for the 5 star rating. Hope you continue to enjoy reading news on our app. If you have any feedback or suggestions, please write to us at +2349137110506. We would love to hear from you!",2022-08-08 23:50:13
03475e54-245b-46b5-9db0-1fcc9e5eb6d3,Ourking Chinedu,https://play-lh.googleusercontent.com/a-/ACB-R5StdV5pa8ZS3ETFtyXSBSAJiL2jwDlJHElJvBrx,Good app,5,0,1.5,2022-07-25 16:16:35,Thank you very much. Keep using our app :),2022-08-08 23:50:30
31634c66-24ff-40d8-851d-702d8bc53a11,Apollo Wise,https://play-lh.googleusercontent.com/a/AGNmyxZVGRUCsjwQH9AFJ9nzx22mHg6xtQFeF6_ZeN5Q=mo,I will come back to review again and probably give more ?? if my loan is approved.,1,0,1.5,2022-07-24 20:05:29,"Hi, we'd love to help you. Please write to +2349137110506 and our team will help resolve your issue quickly.",2022-08-08 23:50:47
f5fb2745-3519-4c29-a690-0d37e2188350,salau olanrewaju,https://play-lh.googleusercontent.com/a/AGNmyxaW8trAZmRdMOvwmhAnb638UW-ut7IGn_uGpnfg=mo,I love your app,5,0,,2022-07-22 20:39:32,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at +2349137110506!
Have a wonderful day!",2022-08-08 23:51:05
e267dd95-efc8-4f4c-abe3-4aa1c0e3cdf7,Ann ogo,https://play-lh.googleusercontent.com/a-/ACB-R5QsXuZbhVsfGhJK95H2nNbllEmgOm8caxEBtiwr_w,Best ever,5,0,1.5,2022-07-21 03:33:38,"Dear friend, we are really glad that you like our product. Your support and voice are very important to us.",2022-07-21 14:49:45
f512ba6a-42f2-4485-ae68-9f7b23fb5643,Sadiq M. pawa,https://play-lh.googleusercontent.com/a-/ACB-R5R1CA7a8BjByOmaUnR8hEqgUWSUFb_c6RVkq_pQhQ,Best,5,0,1.5,2022-07-19 20:38:28,Thanks for taking out time to rate us. It really helps us to keep going and delivering the best :),2022-08-08 23:51:34
000ba5bd-0d92-4eba-a381-eb046f0a8fd7,Comfort Mark jilum,https://play-lh.googleusercontent.com/a/AGNmyxbgRrZ31rAHkEKtypN6WSNd3ZuQusgoIhmxdZLL=mo,Great app ????????,5,0,,2022-07-17 05:37:28,"Dear friend, we are really glad that you like our product. Your support and voice are very important to us.",2022-08-08 23:51:48
2f21d62c-8e71-4b72-babc-d39755a32e6f,Kudirat Abimbola,https://play-lh.googleusercontent.com/a/AGNmyxZL0lVMY_YnEN6MUs5fcrFYH65C9KY_XQIlVG4r=mo,My very own saviour at time of needs...,5,0,1.5,2022-07-15 15:47:28,It is delightful to hear such positive words and it’s always a pleasure to serve our users.,2022-08-08 23:52:16
dd9a7194-a2d6-4881-b74d-b3dd6a63d5c5,Tammy Lawson,https://play-lh.googleusercontent.com/a/AGNmyxZ1pmSa-3XzaH0b90E0DjBo-qONDczaEErv6rmv=mo,Disbursement is quick.,5,0,1.5,2022-07-15 02:48:36,Thanks for taking out time to rate us. It really helps us to keep going and delivering the best :),2022-08-08 23:52:29
16229c03-a090-484c-86c9-43025c3d24cc,Abdul Ahmed,https://play-lh.googleusercontent.com/a-/ACB-R5RLERC_V0iGl2X_2M04uIhVD9T2yT-VsoixPSjE7A,Nice one.. It's gud and easy to access loan and also save money,5,15,1.5,2022-07-13 16:58:12,Thank you for your encouraging words.,2022-08-08 23:52:44
ef65f78a-e0fa-465a-86b4-b5256b34b19a,Edeh Omon,https://play-lh.googleusercontent.com/a/AGNmyxYnqbskcvW0lOpyUjw2O6l5vgG7hj54qO15tNQr=mo,Very good,5,0,,2022-07-10 20:14:33,"Thank you Edeh, we appreciate your comment.",2022-08-08 23:53:16
65902b65-4d2d-4fdc-afd4-810ed9b43e94,chika dickson,https://play-lh.googleusercontent.com/a/AGNmyxYMwEU5_Gq27gsZNN89DBRsxOg3J7ZaKfN7N12B=mo,Rubbish,1,0,1.5,2022-07-10 01:00:26,,
77e54175-1bdc-48f0-9871-c8833ea9be57,Osuji Patrick,https://play-lh.googleusercontent.com/a/AGNmyxYwOVIACoatLQhZslk4A_uHt2iDaIYA6pMFuEu3=mo,I cabt register and the number I was asked to call is not going through at all.,1,3,,2022-05-04 15:44:30,"Hi, please email us a screenshot of the error you are facing along with your mobile number at +2349137110506 so we can look into this for you. We apologise for any inconvenience.",2022-08-08 23:53:45
7c798c95-c45a-4e63-b445-83375c71ea46,Eghwrudje Emma,https://play-lh.googleusercontent.com/a/AGNmyxZYAFwyBbb-DrXSrNYwqti44QnEbOl0f_f2ZzKU=mo,Sweet app,5,0,1.4,2022-04-09 23:07:45,,
0bdaaf52-06d9-43a8-92f2-7fc275ffb085,Hope Possible,https://play-lh.googleusercontent.com/a-/ACB-R5REuaJB2rRPXjcFs5oHQWUdhVzZFzKtKLv-7uFz,SCAMMERS!!! This guys are scam for real you keep paying #90 for nothing.,1,7,1.5,2022-03-31 16:38:08,,
846eaa53-5017-46ab-8c99-d88ba07d19e5,Christia Benson,https://play-lh.googleusercontent.com/a/AGNmyxbeWfd0nvBjOhGdgFaq2YySnRI0YHQNqaHrxb4=mo,Waste of time,1,0,1.4,2022-03-24 14:05:44,,
f5eced97-1391-411d-8508-68c496122c9e,precious oseghe,https://play-lh.googleusercontent.com/a-/ACB-R5RZAWsSinBncOB4xbACzi45oJqXGSNyGeAIIdR3jQ,This app na scam oh them go enter your account wipe your account them dey use am for phishing be careful guys they are fake God will punish you guys people dey find loan una wan use the advantage still scam ontop thank God I realized on time,1,0,1.4,2022-03-23 18:37:59,"Hi, can you please provide details so that we know the reason for the low rating. This will help our team to improve our app and serve you better. Looking forward for your response. You can also reach out to +2349137110506.",2022-08-08 23:54:09
852b1b31-9247-4a2b-8d94-15696b4bc3c2,Steve Tekome,https://play-lh.googleusercontent.com/a/AGNmyxZPicdy2W0UOhL8z5ZHhE3uWynKSxPScA0s-trC=mo,Guys stay away from these confused entity.,1,1,,2022-03-11 22:03:29,"Hi, we'd like to understand the issue and help you with it. Kindly share your details at +2349137110506. We will check and get back to you on this.",2022-08-08 23:54:24
d3863eb2-e484-4f31-8685-62f3b34a2612,Isioma Okeh,https://play-lh.googleusercontent.com/a/AGNmyxZg2nmCJ2eV0S98QyAeYc75lBXWHwMid0zxQlT1=mo,Forget about this app. They are scammers. They will debit your card but they don't give loans. Waste of data.,1,1,,2022-03-11 00:13:42,"Our loan decision is algorithm- driven ,so just because  you are not eligible to take our loan , you dont need to paint us bad . You can call our customer care to get more informatio  for you to be eligible .",2022-03-11 00:06:07
dd18e26d-079a-4f2d-9071-18b70573f91a,timi ekere,https://play-lh.googleusercontent.com/a/AGNmyxZwEuYLOFt4-XEci-F8DTHtua6F2hrMpE9a_YL_=mo,"Very yeye app. Urgent 10k my yansh, more like no 10k",1,1,1.4,2022-03-10 15:07:49,,
7a8d40e0-a007-4145-b5f6-735433697427,Muhammad Idris,https://play-lh.googleusercontent.com/a-/ACB-R5QYKvcyDE4gKyStkEzzXisFifchfvDbLX5LKh-9dg,This app is not functioning it's link my nonba with someone else and whenever I called my number someone else picks the call,1,0,,2022-03-04 01:47:56,Mr Idris how does a loan app relate to you calling your number and someone else picking. Kindly visit your line office to rectify that.,2022-03-11 00:07:33
2e0bbf92-9a68-474e-a74a-a153ca231847,Muhammad Sheriff,https://play-lh.googleusercontent.com/a-/ACB-R5S4zIAhQEKq_ZtefL12PflqwwLcAPc7pgBjFSzA,Best Of best,5,0,1.4,2022-02-25 01:10:47,,
7e9a3659-6e07-46a5-b955-6f0e8313eef6,Festus Oyebanji,https://play-lh.googleusercontent.com/a/AGNmyxaWdsQdFyZU6kP8-pto_fFBR20Mt5NNKz4nvZKS=mo,Good afternoon I wanted to signup it's giving me error message to contact support try to work on it,1,16,1.4,2022-02-21 19:08:47,,
aae0270b-c3c8-4243-952a-f7203dca2959,Rita Oseji,https://play-lh.googleusercontent.com/a/AGNmyxZaizX0UFCTCTzD-Rt6tTz2L4Y2NNPxGf8Th4hQ=mo,Useless app. Don't waste your time.. They are scammers,1,1,,2022-02-17 20:48:15,,
9627e0fc-67c7-4b6a-b84d-aa08896baf89,Christiana Kenneth,https://play-lh.googleusercontent.com/a/AGNmyxZjdJ8o668vjekOtC33PgE-U0bbdh8WaYsp_Vs=mo,Wonderful app,5,0,1.4,2022-02-15 18:41:07,,
b7227bf4-2c3f-43f6-876c-010c44dbab3c,ISAH ISAH,https://play-lh.googleusercontent.com/a/AGNmyxZRilxzWDVo1vHret1StvsNe2yFsAHskXqvXjy7=mo,Impressive,5,0,1.4,2022-02-14 17:27:11,,
6e47c355-f0d7-4edd-b070-4e96eeca9c7c,Tobi Daniel,https://play-lh.googleusercontent.com/a/AGNmyxZQgqMuYGMZT7DX6sgge5nP8tRlWQSjijf5pybM=mo,Fast and reliable,5,2,1.4,2022-01-25 21:30:59,,
efe79337-d487-406a-a582-85b9ecddd699,Greg Ovini,https://play-lh.googleusercontent.com/a-/ACB-R5TEjC2W7QLYvDzl2b_RnBw_k22DviurtAnGJC4Gtg,I can't register why? The app gave me an error message saying I should contact support team.,1,25,1.4,2022-01-13 08:44:28,,
a309bab2-f72a-4d3d-abed-3b85fa9ae2d6,Olajide Matthew,https://play-lh.googleusercontent.com/a/AGNmyxaJvmSTN2sflr5J5lBiFHPDraxKoYVfWh-vC3rV=mo,Always declining after full verification of all valid ids and utility bills even bank statement...if i could rate zero stars...i would have given them zero...not helpful,1,19,,2022-01-08 08:23:52,,
a66249cd-bdc4-477a-bef9-b5a54c5e33ec,Eniola John,https://play-lh.googleusercontent.com/a/AGNmyxZX1IfCbc2_bJVMRJf5iHEFS-pbEbMiC18OHhnl=mo,Your app is useless,1,1,1.2,2021-12-09 01:58:23,,
ea9ba2bb-4057-4302-9086-f284dc0bfe65,Oliver Stephen,https://play-lh.googleusercontent.com/a/AGNmyxanjVr6m431AO6wegeeE_T9X4exf3HOGabqQKSU=mo,Please don't don't waste your time downloading this app. They don't offer any loan. They will debit you without giving you loan. Fraudulent app. Thieves.,1,1,1.1,2021-12-06 18:58:56,"Hi Oliver It hurts that you'll try to defame us. We do give out loans urgently to genuine customers. Our rigorous loan processing system makes sure only eligible applicants applies and gets our loans. However, we would love to talk to you on how you can improve your credit score. Please contact our customer support team at support@urgent10k.ng
",2021-12-07 00:00:12
